Iteration,Rank,CNB_alpha,ElasticNet_alpha,ElasticNet_l1_ratio,FeatPreProcess,Featsel_Variance,FeatureScaling,Imputation,ImputationMethod,ImputationNeighbours,LDA_shrinkage,LDA_solver,LRC,LRpenalty,PCAType,QDA_reg_param,RFmax_depth,RFmin_samples_split,RFn_estimators,ReliefDistanceP,ReliefNN,ReliefNumFeatures,ReliefSampleSize,ReliefUse,Resampling_Method,Resampling_Use,Resampling_k_neighbors,Resampling_n_cores,Resampling_n_neighbors,Resampling_sampling_strategy,Resampling_threshold_cleaning,SGD_alpha,SGD_l1_ratio,SGD_loss,SGD_penalty,SVMC,SVMKernel,SVMcoef0,SVMdegree,SVMgamma,SelectFromModel,SelectGroups,StatisticalTestMetric,StatisticalTestThreshold,StatisticalTestUse,UsePCA,classifiers,coliage_features,fractal_features,histogram_features,location_features,log_features,max_iter,orientation_features,original_features,patient_features,phase_features,random_seed,rgrd_features,semantic_features,shape_features,texture_gabor_features,texture_glcm_features,texture_glcmms_features,texture_gldm_features,texture_gldzm_features,texture_glrlm_features,texture_glszm_features,texture_lbp_features,texture_ngldm_features,texture_ngtdm_features,toolbox,vessel_features,wavelet_features,Number
96,2,0.7836920998603844,0.0003909414582038,0.166704132118354,False,True,robust_z_score,True,constant,7,5.053712248204248e-05,lsqr,0.4351635428040256,l2,50,0.9564969973631166,5,4,70,2,4,26,0.9445752493027236,False,SMOTE,False,8,1,10,majority,0.3152004913585532,0.00022269792149958231,0.9651671280817206,modified_huber,l2,136.5413689215721,linear,0.5213596971044565,5.290809352225835,0.00044793809772978357,False,True,MannWhitneyU,0.07280654713931418,False,False,LR,False,True,True,False,False,100000,False,True,False,False,2328736843,False,False,False,False,False,True,True,True,False,False,True,False,True,All,False,True,16370
96,3,0.9232859080599753,1.9784289035264248e-05,0.5936935031957155,False,True,robust_z_score,True,constant,8,0.0001773928617863146,eigen,0.2679023786047724,l2,10,0.12210417046773106,9,4,98,3,4,26,0.8527235890260171,True,ADASYN,False,19,1,13,majority,0.6305859972306775,0.06512156299660696,0.20212065452907524,squared_hinge,l1,38.73770304049896,linear,0.6569176814704473,3.9148754084845416,0.2518910353239437,False,True,MannWhitneyU,0.18901219207102607,False,False,SVM,False,False,False,True,False,100000,False,True,False,False,2312540368,False,False,True,False,False,True,True,True,True,False,True,False,True,All,False,True,18660
96,4,0.30273311905192934,0.0002545480342444982,0.9449823179371968,False,True,robust_z_score,True,most_frequent,8,0.005333829069282968,lsqr,0.7449014616149379,l2,50,0.6081213319115036,9,2,90,1,3,51,0.7563501912988286,False,BorderlineSMOTE,False,17,1,14,auto,0.3495147479442357,0.17090997673367986,0.18587039144405715,squared_hinge,l2,596.3907446703214,poly,0.3269506789020713,6.090834571877574,0.027106349985874516,False,True,MannWhitneyU,0.13494114627870837,False,False,LDA,False,False,True,False,False,100000,True,True,False,True,2021138760,True,False,True,False,False,False,False,True,False,True,True,True,True,PyRadiomics,False,False,12160
96,5,0.6922801415192011,0.048864009240766254,0.23514200686815512,False,True,robust_z_score,True,mean,7,4.042942658880482e-05,svd,0.4780916205377783,l2,10,0.14252303939135724,8,4,47,1,2,13,0.8899750692431787,False,RandomOverSampling,True,7,1,7,not majority,0.49865729188179425,3.1655385561083034e-05,0.8786993200771405,modified_huber,l2,4.671501996341173,poly,0.1372314296284871,5.79268422865904,0.6744983706210351,False,True,MannWhitneyU,0.028023255573309185,True,False,LR,False,True,True,False,False,100000,True,True,False,False,3733349859,False,False,True,False,True,False,True,False,True,True,False,False,True,PyRadiomics,False,False,24915
96,6,0.10161603064750657,0.10823377732122508,0.9430659508267737,False,True,robust_z_score,True,mean,8,0.0023363025825479796,lsqr,0.5069370632604253,l2,10,0.0030896701812965213,7,3,38,3,4,44,0.8201174569616484,False,SMOTEENN,False,5,1,8,not majority,0.725418413761121,0.010816274942140783,0.2663364326682358,modified_huber,l1,64.85332209142713,poly,0.6968993673933812,1.269530287787357,0.08347743854820543,False,True,MannWhitneyU,0.02796811462202512,False,False,GaussianNB,False,True,False,False,False,100000,False,True,False,False,4962467,False,False,False,True,True,False,False,False,True,False,True,True,False,PREDICT,True,True,14655
96,7,0.28329348445286706,0.00046914956702842425,0.5961458648410239,False,True,robust_z_score,True,most_frequent,6,0.00443257895632466,eigen,0.1506777062422422,l2,10,0.002737715475098708,5,2,77,2,4,26,0.8734948585555895,False,SMOTE,False,10,1,4,all,0.3193798701696852,2.4513175133989305e-05,0.21208468153127424,modified_huber,none,1448.2439417959633,rbf,0.20592461128400008,2.309860982871235,0.14181648367498462,False,True,MannWhitneyU,0.0027942051154408623,False,False,GaussianNB,False,False,False,True,False,100000,False,True,False,False,849989483,True,False,True,True,True,True,True,True,False,True,True,True,True,All,True,False,24645
96,8,0.20997747078441675,0.01329951954903941,0.26277405127291387,False,True,robust_z_score,True,constant,5,0.006547264069168434,svd,0.6976930019617738,l2,10,0.21027258727028802,6,4,96,1,5,13,0.9851712813962357,True,BorderlineSMOTE,False,15,1,10,majority,0.26038924049431666,0.0017726513702020813,0.4108286032887375,hinge,l1,10826.490708347194,rbf,0.4895789456694112,5.670869116618958,0.22159021505126458,False,True,MannWhitneyU,0.012696846958517331,False,False,GaussianNB,False,False,False,False,True,100000,True,True,False,True,1555961061,True,False,False,False,True,False,False,True,False,True,False,False,True,PyRadiomics,False,False,21410
96,9,0.49620563243291327,2.5254895541050007e-05,0.43661712873894254,False,True,robust_z_score,True,mean,7,0.00017952665990449628,lsqr,0.24870541445307126,l2,95variance,5.497163713081234e-05,5,2,70,3,2,51,0.9313796938221168,False,SMOTETomek,False,12,1,11,majority,0.3941591932288357,8.974662414278391e-05,0.34659377818919657,modified_huber,l1,31413.49652105874,poly,0.12825729042396017,6.792600582077878,0.021427846543582367,False,True,MannWhitneyU,0.003203144674878049,False,False,RF,False,True,False,True,False,100000,False,True,False,True,1095431759,True,False,True,False,False,False,True,True,False,True,False,False,True,PyRadiomics,True,False,4065
96,10,0.7248641620808663,0.0004630372582691405,0.40584754766938536,False,True,robust_z_score,True,median,7,0.05801332035192549,lsqr,0.8205849074413207,l2,50,0.0008813795128745142,6,2,26,2,2,31,0.9709196401446443,False,RandomUnderSampling,False,7,1,9,not majority,0.3140375540348334,0.00794112407711894,0.95781174948148,modified_huber,l2,330572.0749983489,poly,0.9892965101504188,5.444869100284588,0.5194510726791665,False,True,MannWhitneyU,0.016274777843656885,False,False,GaussianNB,False,True,True,False,False,100000,True,True,False,False,26428771,False,False,False,False,False,True,True,True,True,False,True,False,True,PyRadiomics,True,True,23625
96,11,0.25175679872132106,0.00018647766467994547,0.012124171820380392,False,True,robust_z_score,True,most_frequent,7,0.9195527926662675,lsqr,0.7798399451095176,l2,10,0.8153776367546378,5,2,33,2,3,32,0.8768774199910828,False,RandomUnderSampling,False,11,1,6,not minority,0.6740279894794481,0.004769534444143403,0.7173114816329458,modified_huber,l1,444.494341551889,linear,0.1880865460352762,6.229187145443877,0.0020800064204714044,False,True,MannWhitneyU,0.0011851936417814769,False,True,LDA,False,False,False,False,False,100000,False,True,False,False,2467457440,True,False,True,False,True,False,True,True,False,False,False,False,False,PyRadiomics,True,True,14700
96,12,0.44157396511599356,0.0009298632324701282,0.7258954443309878,False,True,robust_z_score,True,constant,6,0.002891140616954895,svd,0.32009246778533085,l2,50,0.0740207206827032,8,4,21,3,5,52,0.8781513748376291,True,RandomOverSampling,False,5,1,5,all,0.45221138285536844,0.13314221838460538,0.3177495607994756,modified_huber,l2,70703.88138626266,linear,0.4581186426674939,6.233561110528301,0.00020186519117159447,False,True,MannWhitneyU,0.13462076809666315,False,False,RF,False,True,True,True,True,100000,True,True,False,True,4105310990,False,False,False,False,True,False,True,False,False,False,False,True,True,All,False,True,18030
96,13,0.6731822156202779,2.7171469769693375e-05,0.37962422406543883,False,True,robust_z_score,True,constant,8,7.313445019592665e-05,lsqr,0.4136608823513015,l2,10,2.9285437600825224e-05,9,2,82,2,5,45,0.7869465779608622,False,NearMiss,False,17,1,8,auto,0.3490913103114724,0.0006968283639163027,0.9207758234163977,hinge,l2,129.50538361708672,rbf,0.8711652705555932,6.488152711826583,0.03163808662130666,False,True,MannWhitneyU,0.17349077629172713,True,False,QDA,False,True,False,False,True,100000,False,True,False,True,113422164,False,False,False,False,False,True,False,False,False,True,True,True,False,PREDICT,True,False,16070
96,14,0.4274742905327006,0.6721015824049169,0.16452270105937394,False,True,robust_z_score,True,mean,9,4.358145433376986e-05,lsqr,0.5061975143635411,l2,50,0.17823436536683696,6,2,93,3,3,34,0.9010837952709891,False,NeighbourhoodCleaningRule,False,17,1,8,all,0.4522136224987656,0.7452240201983709,0.24717648224243927,hinge,l1,80175.34863996063,linear,0.9109805552746215,6.726449572099744,0.0015564122707792942,False,True,MannWhitneyU,0.026865891975981385,False,False,GaussianNB,False,True,False,True,False,100000,False,True,False,True,1447638448,False,False,False,True,False,True,True,True,False,True,True,False,True,All,True,True,6130
96,15,0.6843463200065408,0.6292336725279063,0.37411326217883745,False,True,robust_z_score,True,constant,6,0.0003705392431024115,svd,0.7405132835405013,l2,10,0.00026436733449124514,8,3,47,3,4,26,0.8442840823179307,True,SMOTETomek,False,8,1,12,not minority,0.4970558670100087,0.024719052868018097,0.8105600726096305,squared_hinge,none,82.49433279066523,poly,0.18981702372441212,2.983558446659587,5.949994709461627e-05,False,True,MannWhitneyU,0.033052980440823186,False,False,LR,False,True,False,True,True,100000,False,True,False,True,2719614465,False,False,False,False,False,False,True,True,True,True,False,True,True,All,False,False,4440
96,16,0.6642989672274254,5.4665995456182266e-05,0.3129436484361623,False,True,robust_z_score,True,median,8,2.066228214735583e-05,svd,0.16502409304498944,l2,10,0.005540247534216408,8,3,94,3,2,15,0.8977438009250015,False,NeighbourhoodCleaningRule,False,8,1,12,all,0.4463384843985658,0.0012366915635877009,0.438270784173747,modified_huber,l1,6168.909062033954,rbf,0.08621130666949595,4.149113500449695,0.000732353248948548,False,True,MannWhitneyU,0.01933202683756811,False,False,LR,False,False,False,True,True,100000,False,True,False,False,265029579,False,False,True,True,False,False,True,True,False,True,True,False,False,PyRadiomics,False,True,3040
96,17,0.6002747343126629,0.030087082821492712,0.15808955496848154,False,True,robust_z_score,True,mean,6,0.06282508030195401,svd,0.9965632777809386,l2,100,0.0015544285482802195,5,3,77,1,2,58,0.842439917354649,False,NeighbourhoodCleaningRule,False,13,1,10,majority,0.486949197756871,0.05267526568009192,0.4464357360706086,squared_hinge,l2,1895.3776795736674,rbf,0.9171915551347036,1.7554341506010764,0.014590570708547123,False,True,MannWhitneyU,0.0073868599018242515,False,False,LR,False,True,True,True,False,100000,True,True,False,True,2207707311,True,False,True,True,False,False,True,True,False,True,True,True,False,PyRadiomics,False,True,8695
96,18,0.6409087598100026,0.0029954189488392907,0.32085928601450897,False,True,robust_z_score,True,knn,6,0.028190735453158235,svd,0.27186130111225726,l2,100,0.0017283319837569774,9,3,76,2,4,23,0.9966073275424139,False,NeighbourhoodCleaningRule,False,14,1,8,majority,0.7475871811097621,0.0004192753388069138,0.19907191392982948,modified_huber,none,454.8007652665056,linear,0.743361658460799,1.764576057839473,0.7121250586852736,False,True,MannWhitneyU,0.05093705305098538,False,False,GaussianNB,False,True,False,False,False,100000,True,True,False,True,1732059326,False,False,True,True,False,True,False,False,False,False,False,True,True,All,True,False,14690
96,19,0.08350961882210262,0.5395514277246647,0.05030231160080634,False,True,robust_z_score,True,knn,5,0.00011611540908908723,eigen,0.6425177308047111,l2,100,0.00016138087477601812,7,2,60,3,2,25,0.9748873254454753,False,RandomOverSampling,False,5,1,9,not majority,0.6111386877792199,0.23391108071441863,0.7199315149226035,modified_huber,l2,3668.1924306805327,rbf,0.697182209177319,6.338337107352352,0.807379818543335,False,True,MannWhitneyU,0.0017341191050266954,False,False,LDA,False,True,False,False,False,100000,True,True,False,True,2957969709,False,False,True,False,True,True,False,False,True,True,True,False,False,All,True,False,20870
96,20,0.917569133841515,0.017539702766926634,0.6438257666779412,False,True,robust_z_score,True,constant,6,0.09519056786127235,lsqr,0.44541326420995986,l2,50,0.004736384452921938,7,2,94,2,4,32,0.8286986283585278,False,BorderlineSMOTE,True,8,1,14,auto,0.32458021320985836,0.06334848685040133,0.07392995480046571,hinge,l2,1455.150594434929,poly,0.7436029123213344,5.137015416631293,0.1976636896261045,False,True,MannWhitneyU,0.03253895103478156,False,False,LR,False,True,True,True,True,100000,False,True,False,True,192808213,False,False,True,True,True,True,False,False,True,True,True,False,False,All,False,False,8650
96,21,0.15992356030483823,0.2544116487779005,0.5724235643557687,False,True,robust_z_score,True,mean,6,0.020039311161988788,svd,0.2408059334296534,l2,50,0.01009032656582454,7,3,21,2,3,35,0.9960631906837165,False,ADASYN,False,13,1,7,majority,0.3665166077919556,0.0012808017712821898,0.8079957168400183,hinge,l1,792164.8852171246,poly,0.3095014239957865,1.5838740619007345,0.000460929683885476,False,True,MannWhitneyU,0.06636869032613336,True,False,QDA,False,True,True,True,True,100000,True,True,False,False,2023526776,True,False,False,True,False,False,False,False,True,False,False,False,True,PREDICT,False,True,12100
96,22,0.7126855047436532,0.00010404153679785373,0.48879144636583693,False,True,robust_z_score,True,median,8,0.03595355502638935,eigen,0.7135435086029736,l2,50,0.22687469878745073,8,2,17,1,4,14,0.8601442372192486,True,SMOTE,False,9,1,10,not minority,0.37247948556777555,4.9913354319575736e-05,0.09334524903223917,modified_huber,l1,7348.633726829353,poly,0.7037482036040899,4.502497285945425,0.0017152718887666852,False,True,MannWhitneyU,0.2863636417781106,True,True,RF,False,True,False,True,True,100000,False,True,False,False,2898048763,False,False,False,False,True,True,False,True,False,True,False,False,True,PyRadiomics,True,True,7980
96,23,0.7840840460339505,0.0027679163385429264,0.08885442574755953,False,True,robust_z_score,True,most_frequent,7,0.12344201315605996,svd,0.3248005262393254,l2,10,7.865083542227997e-05,7,3,67,3,5,30,0.8722033498401518,False,NearMiss,False,12,1,4,all,0.6815921782651507,0.00022066420124467948,0.1630786158108798,modified_huber,l2,207564.6758616719,poly,0.5303918310291278,6.161465722679893,2.112076163666352e-05,False,True,MannWhitneyU,0.0872841379122175,False,False,RF,False,False,False,True,True,100000,True,True,False,False,2964530369,True,False,False,True,True,True,True,True,False,False,False,True,False,All,False,True,7565
96,24,0.4060821089735369,0.07159268269562442,0.7084161296758935,False,True,robust_z_score,True,mean,8,0.00023575904137930432,lsqr,0.5823034268464718,l2,10,0.2757196414179355,8,4,22,3,3,19,0.7777575675389574,True,NeighbourhoodCleaningRule,False,8,1,9,all,0.6413472269620908,0.5100023513300358,0.41873419467259554,squared_hinge,l1,553462.1489811803,linear,0.4529383288345843,2.1504380839942856,0.0003703112329290911,False,True,MannWhitneyU,0.1318989193855868,False,True,SVM,False,True,False,True,False,100000,True,True,False,False,758046380,False,False,True,False,True,True,True,True,False,True,True,True,False,All,True,False,1105
96,25,0.5928062806575318,2.3467686542960903e-05,0.3103337650654947,False,True,robust_z_score,True,mean,8,0.025561302459619906,eigen,0.03180482849201049,l2,95variance,0.00016814686775724747,9,3,68,2,2,57,0.8819859326952193,False,SMOTEENN,False,16,1,14,auto,0.2793759144856055,0.0008556294767534198,0.9037210714381445,modified_huber,l1,884016.4028332164,linear,0.8801360841213329,2.957921732393203,0.19869955182374197,False,True,MannWhitneyU,0.009133394896184258,False,False,LR,False,False,False,False,True,100000,False,True,False,False,1552481704,True,False,True,True,True,True,False,False,True,True,True,False,False,PyRadiomics,False,False,2660
96,26,0.14989062131535158,0.09928299685841671,0.7445867082193663,False,True,robust_z_score,True,constant,6,0.7092466819395431,lsqr,0.3110608396286064,l2,100,0.0038014519441149836,7,2,28,1,5,43,0.8693799632701465,False,SMOTEENN,False,13,1,7,not majority,0.36743171753849563,5.53230996127654e-05,0.09724730255811498,modified_huber,l1,22.505806085071146,rbf,0.9842400610258443,6.562725213522295,2.583636834071792e-05,False,True,MannWhitneyU,0.005021946808174287,False,True,SVM,False,True,False,False,True,100000,True,True,False,False,3020794079,True,False,True,True,True,False,False,False,False,True,True,False,True,PREDICT,False,False,12495
96,27,0.5246533928256067,0.9216520815879407,0.06606876902454117,False,True,robust_z_score,True,constant,9,0.037737161207816144,lsqr,0.025158101836205697,l2,100,0.9903980427120113,7,2,11,2,3,20,0.8832255400726006,False,BorderlineSMOTE,True,17,1,14,not majority,0.6436364963224612,0.0003333778814413665,0.3863900914809736,hinge,l1,431657.8959941756,rbf,0.37232083925927295,1.7848194264988038,0.018898273260330768,False,True,MannWhitneyU,0.009594526805964924,False,False,GaussianNB,False,False,True,False,True,100000,True,True,False,False,1506566812,True,False,False,True,False,True,True,True,False,False,False,True,False,PREDICT,True,True,22690
96,28,0.5617346000205266,7.000638684456344e-05,0.8536937921769633,False,True,robust_z_score,True,most_frequent,5,0.001996396348777991,svd,0.7924251343558328,l2,50,0.04729825713517868,9,2,45,2,5,54,0.8226519392003362,False,RandomOverSampling,False,7,1,12,all,0.6357457661604011,0.018270458944675872,0.6551257257938454,squared_hinge,l2,92.1879186052133,poly,0.38021533162294996,1.8064881694123796,0.3894428083614133,False,True,MannWhitneyU,0.10735974125378615,True,False,SVM,False,True,True,False,False,100000,False,True,False,False,2846072466,True,False,True,False,False,True,False,True,True,True,False,False,False,PyRadiomics,True,False,16225
96,29,0.5921547282412377,0.2230669451722638,0.4235502599721809,False,True,robust_z_score,True,median,5,0.0010534672865521954,lsqr,0.136326465335195,l2,10,9.687337260880302e-05,7,4,30,3,5,46,0.981523749757065,False,RandomOverSampling,True,17,1,12,all,0.4108645911694717,0.5340580008944423,0.5172493252225188,squared_hinge,l1,144.02412326998189,poly,0.01865105345695106,1.4534063866013345,0.0017768804668996851,False,True,MannWhitneyU,0.04732970678651582,False,False,SVM,False,True,False,True,True,100000,False,True,False,False,944673579,False,False,True,False,False,False,True,False,False,False,True,True,False,PREDICT,True,True,23240
96,30,0.5285571196107075,0.006257043494383833,0.6539993466995033,False,True,robust_z_score,True,constant,7,0.026303344503175955,lsqr,0.5094868833115334,l2,50,0.00010199639140551625,5,3,59,3,3,44,0.8107240503403081,False,ADASYN,False,7,1,5,auto,0.25693357199598355,0.0003168370020481101,0.19169422528229985,hinge,l2,3500.7748594791883,rbf,0.25886657120419254,4.542054899118249,1.7721331145609698e-05,False,True,MannWhitneyU,0.006739624644732225,False,False,SVM,False,False,False,False,False,100000,False,True,False,True,2392642730,False,False,True,False,True,False,True,True,True,False,False,True,True,PREDICT,True,True,24270
96,31,0.46523508594636,1.6020077262452596e-05,0.4418772618819323,False,True,robust_z_score,True,mean,9,0.29504722959433743,eigen,0.3535142345934238,l2,10,0.020206831407379125,9,2,38,1,3,42,0.9635691560587331,True,BorderlineSMOTE,True,5,1,8,not majority,0.7269140469320396,9.871111778990772e-05,0.45692800650469956,squared_hinge,l1,5.613950531006359,linear,0.8892220810122067,4.843759735660007,0.00021137270575134342,False,True,MannWhitneyU,0.17146449202148767,False,False,LDA,False,True,False,True,True,100000,False,True,False,True,3318634511,True,False,False,False,True,True,False,False,True,False,False,False,True,PyRadiomics,True,True,16695
96,32,0.11722698504615814,1.8571259017559207e-05,0.7727443698471657,False,True,robust_z_score,True,median,9,0.0002000840014221013,lsqr,0.9720177936126561,l2,50,0.5476552024253373,7,4,98,2,2,37,0.9930048333107311,False,SMOTETomek,False,12,1,9,not minority,0.5210233067986589,0.024074137933732004,0.10567758378124759,modified_huber,none,504.3774666506949,linear,0.13253669071635932,5.295046239994267,0.0001876545309803192,False,True,MannWhitneyU,0.04227118833235291,True,True,SVM,False,False,False,True,False,100000,False,True,False,False,3832127779,False,False,False,True,True,True,True,False,False,False,False,False,False,PyRadiomics,False,False,22265
96,33,0.2500501907702656,0.0015635579006365605,0.5131225037215967,False,True,robust_z_score,True,knn,7,0.3832797721459563,eigen,0.6825684890955855,l2,100,3.995746259372075e-05,5,3,23,1,2,20,0.7929537535876771,False,RandomOverSampling,False,12,1,9,not minority,0.6961231441791985,1.2078110436458644e-05,0.541888352320047,hinge,none,46037.2698477087,rbf,0.03919970628381686,2.6109681540914584,0.006155861956006067,False,True,MannWhitneyU,0.003305312011486692,False,False,LR,False,True,True,True,True,100000,False,True,False,False,3306191152,True,False,True,True,False,False,True,False,True,True,True,True,False,PyRadiomics,False,True,18900
96,34,0.597522940049639,0.009269010651719586,0.018850544375284772,False,True,robust_z_score,True,constant,6,4.9078733298906596e-05,eigen,0.855371131907304,l2,95variance,0.007575627502404443,9,2,75,2,4,47,0.9960204091696857,False,RandomOverSampling,False,16,1,14,not minority,0.7295205058661467,0.0002005659050154626,0.08492683386673283,hinge,l2,18.722773493835078,poly,0.01385018192874743,4.938585673766269,0.0005112695812624793,False,True,MannWhitneyU,0.03725868709354069,False,False,SVM,False,True,False,False,True,100000,False,True,False,True,3718992765,False,False,True,True,False,True,False,False,True,False,False,False,True,PREDICT,False,False,14255
96,35,0.4566924060585347,0.006623843395380019,0.7236699557840747,False,True,robust_z_score,True,median,7,5.0123495690343665e-05,eigen,0.22356461160302132,l2,50,0.09969116903336522,5,3,81,1,5,24,0.8051185500912248,False,ADASYN,True,9,1,6,auto,0.542765276990048,0.0007592424297702846,0.4923681986101244,hinge,l1,28503.228196091604,poly,0.5832053984555206,2.419381621723792,0.00845799720590761,False,True,MannWhitneyU,0.024875108423678502,False,False,GaussianNB,False,False,False,True,False,100000,False,True,False,True,2176224053,False,False,False,False,False,True,False,False,False,False,False,False,True,PyRadiomics,True,False,13690
96,36,0.5391907030407807,0.06953282641915919,0.7869281132633332,False,True,robust_z_score,True,constant,7,0.01626092073126896,lsqr,0.9965605257194066,l2,95variance,0.038249600069649205,7,3,89,2,5,40,0.9718007003218669,False,SMOTEENN,False,11,1,12,not majority,0.3617511759567941,0.6187859728926534,0.693323828167272,modified_huber,l1,1.8453769971029945,poly,0.1562546631441767,3.860020637265672,0.002717617940857416,False,True,MannWhitneyU,0.0037893292323731595,False,False,LR,False,False,True,True,False,100000,True,True,False,False,2870428027,False,False,False,True,False,True,True,True,False,True,True,False,True,All,False,True,14590
96,37,0.0047713820348277425,0.0001843282752786182,0.3772751386292771,False,True,robust_z_score,True,knn,7,0.003648631238541342,lsqr,0.7805147197752348,l2,100,0.014774265135306415,9,4,44,2,3,24,0.9801919672516826,False,RandomUnderSampling,False,19,1,8,all,0.6923308313210672,0.006149674620030081,0.4236924776042462,modified_huber,none,22665.886428675978,poly,0.8952609271681066,2.6439751976556654,0.014683430000880026,False,True,MannWhitneyU,0.04711468899617229,False,False,SVM,False,False,True,False,True,100000,True,True,False,True,2732177377,True,False,False,True,True,True,True,True,True,True,True,False,True,All,True,True,2955
96,38,0.7828988523916307,0.000156175834749978,0.6306697427799343,False,True,robust_z_score,True,constant,6,2.7220863369932493e-05,svd,0.5371764887847122,l2,100,0.00020407658609328014,8,3,60,3,2,51,0.9492365013946381,False,BorderlineSMOTE,False,13,1,6,majority,0.5241297412263999,0.33735395029607157,0.5266009321234362,hinge,none,16.037080641445094,linear,0.3654662057544896,3.126753305844006,5.2645309241245175e-05,False,True,MannWhitneyU,0.038545351015213836,True,False,GaussianNB,False,False,True,True,False,100000,True,True,False,False,1398624099,True,False,True,True,True,False,False,False,False,True,True,True,False,All,True,True,13100
96,39,0.5828254204890458,0.2663566564493928,0.9166213611579181,False,True,robust_z_score,True,most_frequent,8,0.0027360614941899257,eigen,0.3127083923412455,l2,10,0.05766343607873182,5,2,49,3,4,43,0.9812792243239961,True,SMOTE,True,19,1,10,not majority,0.36431549485281145,1.1250462267722428e-05,0.16145853359314388,hinge,l1,194569.45686040775,poly,0.9523851381178652,6.638859216801087,0.0034183062712567075,False,True,MannWhitneyU,0.002171784684545857,False,False,SVM,False,True,False,False,True,100000,True,True,False,False,3895203665,True,False,True,True,True,False,True,True,True,False,False,False,False,PREDICT,True,False,5565
96,40,0.690634100918712,0.0006114953545174312,0.4661487494394412,False,True,robust_z_score,True,median,5,0.10449142225293848,eigen,0.4397331511696444,l2,95variance,0.0003160833124960816,7,4,23,3,2,37,0.7847662305225007,False,BorderlineSMOTE,False,5,1,14,not minority,0.5687219931781844,0.0022872675451032164,0.9268837899289707,hinge,none,56500.821045918754,poly,0.8429908997351014,3.496941160639866,0.043322134775149776,False,True,MannWhitneyU,0.10192301277595703,False,False,GaussianNB,False,True,False,False,True,100000,True,True,False,False,2129180155,False,False,False,True,True,True,True,False,True,False,True,False,True,PyRadiomics,False,False,885
96,41,0.3399869117061206,0.350371329665933,0.4045816346781166,False,True,robust_z_score,True,most_frequent,9,0.03634265171187953,lsqr,0.43611504996753125,l2,50,1.4354202112547862e-05,7,4,81,3,2,23,0.858594526561191,False,SMOTE,False,15,1,3,majority,0.39675408669516277,0.02171597788297803,0.17009887004877888,hinge,l2,209126.07340051857,linear,0.8381777960894815,1.9380301851338577,0.0042304662253478485,False,True,MannWhitneyU,0.14935308968741537,False,True,SVM,False,False,True,True,False,100000,False,True,False,True,797337108,False,False,True,False,True,False,False,True,False,False,True,False,True,PREDICT,True,False,22025
96,42,0.761949257932609,0.0004133280961953826,0.3502510820876088,False,True,robust_z_score,True,knn,7,0.0006631878370687177,lsqr,0.31517235444070113,l2,10,2.7231813422110183e-05,7,2,13,1,5,31,0.8310739030017614,False,SMOTEENN,False,6,1,3,not minority,0.7176249925983136,0.0005263558671660947,0.904735275483692,modified_huber,none,205311.91997670295,rbf,0.2836148617104678,1.2451644993874733,0.8139000656998437,False,True,MannWhitneyU,0.03694671032965181,True,False,LR,False,False,False,False,False,100000,False,True,False,True,3240326759,False,False,False,True,False,True,True,True,True,True,True,True,False,PREDICT,False,False,24705
96,43,0.7182191345931499,0.03779198181370594,0.3706338331094474,False,True,robust_z_score,True,most_frequent,5,0.00189160302146517,svd,0.2413806720327919,l2,50,0.0329779890733499,9,3,53,3,2,51,0.8818847363856175,False,SMOTE,True,8,1,9,all,0.47102635286762984,0.0003876804840049254,0.4448129969472995,squared_hinge,l1,3533.904592824313,linear,0.9763073123681452,4.8809642477430515,0.0008056246020447068,False,True,MannWhitneyU,0.0029915380659416364,False,False,LDA,False,False,True,False,True,100000,False,True,False,False,2673251683,False,False,False,True,False,False,False,False,True,True,True,False,True,PREDICT,False,False,4640
96,44,0.4036730358439725,0.03222466094833159,0.4774005106077962,False,True,robust_z_score,True,median,6,0.0012397736760936327,lsqr,0.7450429089962147,l2,10,0.32782663455426875,9,3,58,1,2,32,0.9019697883767326,True,ADASYN,False,14,1,13,majority,0.4159167603176199,0.32754601620506335,0.32104128453273895,squared_hinge,l1,1.0624356124190446,rbf,0.09114086019848511,5.65662321933792,0.13839030478422595,False,True,MannWhitneyU,0.041110802158316216,False,True,LR,False,True,False,True,True,100000,False,True,False,False,1745993132,True,False,False,False,True,True,False,False,True,False,True,True,False,All,True,False,13630
96,45,0.2571766586318386,0.00175913266156634,0.49873594611682115,False,True,robust_z_score,True,median,8,1.962256509123748e-05,eigen,0.18182543242862037,l2,100,0.03858243858737059,8,4,48,1,2,38,0.9157275318439343,True,SMOTE,False,7,1,11,all,0.6558661166202218,0.008831118297459882,0.6186157434182913,squared_hinge,none,31058.836561084812,poly,0.9395647998260483,2.291654223518435,0.05045107698628814,False,True,MannWhitneyU,0.17082927562490147,False,False,SVM,False,True,False,False,False,100000,True,True,False,False,3075917282,False,False,False,True,False,True,True,False,False,False,False,False,False,All,True,True,11270
